      ksamplingd-47166   [005] .....  4435.296893: ksamplingd: nr_sampled: 500000, nr_dram: 14692, nr_nvm: 484105, nr_write: 1203, nr_throttled: 0 
      ksamplingd-47166   [011] .....  4438.948908: ksamplingd: nr_sampled: 1000000, nr_dram: 48, nr_nvm: 499843, nr_write: 109, nr_throttled: 0 
      ksamplingd-47166   [011] .....  4442.595017: ksamplingd: nr_sampled: 1500000, nr_dram: 60, nr_nvm: 499799, nr_write: 141, nr_throttled: 0 
      ksamplingd-47166   [011] .....  4447.073030: ksamplingd: nr_sampled: 2000000, nr_dram: 316107, nr_nvm: 183856, nr_write: 37, nr_throttled: 0 
      ksamplingd-47166   [011] .....  4452.318657: ksamplingd: nr_sampled: 2500000, nr_dram: 499872, nr_nvm: 90, nr_write: 38, nr_throttled: 0 
      ksamplingd-47166   [005] .....  4457.571776: ksamplingd: nr_sampled: 3000000, nr_dram: 499872, nr_nvm: 92, nr_write: 36, nr_throttled: 0 
      ksamplingd-47166   [005] .....  4463.761796: ksamplingd: nr_sampled: 3500000, nr_dram: 464319, nr_nvm: 35664, nr_write: 17, nr_throttled: 0 
      ksamplingd-47166   [005] .....  4470.850232: ksamplingd: nr_sampled: 4000000, nr_dram: 499880, nr_nvm: 99, nr_write: 21, nr_throttled: 0 
      ksamplingd-47166   [011] .....  4476.406391: ksamplingd: nr_sampled: 4500000, nr_dram: 351599, nr_nvm: 148387, nr_write: 14, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4484.534592: ksamplingd: nr_sampled: 5000000, nr_dram: 35832, nr_nvm: 464157, nr_write: 11, nr_throttled: 0 
      ksamplingd-47166   [005] .....  4493.659719: ksamplingd: nr_sampled: 5500000, nr_dram: 23298, nr_nvm: 476686, nr_write: 16, nr_throttled: 0 
      ksamplingd-47166   [005] .....  4503.948767: ksamplingd: nr_sampled: 6000000, nr_dram: 8069, nr_nvm: 491921, nr_write: 10, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4514.931449: ksamplingd: nr_sampled: 6500000, nr_dram: 49169, nr_nvm: 450824, nr_write: 7, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4526.156979: ksamplingd: nr_sampled: 7000000, nr_dram: 75013, nr_nvm: 424981, nr_write: 6, nr_throttled: 0 
      ksamplingd-47166   [005] .....  4539.797653: ksamplingd: nr_sampled: 7500000, nr_dram: 191938, nr_nvm: 308049, nr_write: 13, nr_throttled: 0 
      ksamplingd-47166   [005] .....  4556.105575: ksamplingd: nr_sampled: 8000000, nr_dram: 498646, nr_nvm: 1299, nr_write: 55, nr_throttled: 0 
      ksamplingd-47166   [033] .....  4569.573399: ksamplingd: nr_sampled: 8500000, nr_dram: 360769, nr_nvm: 139218, nr_write: 13, nr_throttled: 0 
      ksamplingd-47166   [033] .....  4584.822462: ksamplingd: nr_sampled: 9000000, nr_dram: 152321, nr_nvm: 347652, nr_write: 27, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4597.414735: ksamplingd: nr_sampled: 9500000, nr_dram: 249491, nr_nvm: 250497, nr_write: 12, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4615.734549: ksamplingd: nr_sampled: 10000000, nr_dram: 181001, nr_nvm: 318914, nr_write: 85, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4634.919865: ksamplingd: nr_sampled: 10500000, nr_dram: 206000, nr_nvm: 293637, nr_write: 363, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4655.772529: ksamplingd: nr_sampled: 11000000, nr_dram: 249383, nr_nvm: 250470, nr_write: 147, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4683.580742: ksamplingd: nr_sampled: 11500000, nr_dram: 249503, nr_nvm: 250409, nr_write: 88, nr_throttled: 0 
      ksamplingd-47166   [029] .....  4720.853208: ksamplingd: nr_sampled: 12000000, nr_dram: 249419, nr_nvm: 250551, nr_write: 30, nr_throttled: 0 
      ksamplingd-47166   [029] .....  4778.994999: ksamplingd: nr_sampled: 12500000, nr_dram: 192623, nr_nvm: 307198, nr_write: 179, nr_throttled: 0 
      ksamplingd-47166   [021] .....  4841.692039: ksamplingd: nr_sampled: 13000000, nr_dram: 249397, nr_nvm: 250363, nr_write: 240, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4909.756614: ksamplingd: nr_sampled: 13500000, nr_dram: 249307, nr_nvm: 250395, nr_write: 298, nr_throttled: 0 
      ksamplingd-47166   [055] .....  4985.406126: ksamplingd: nr_sampled: 14000000, nr_dram: 213646, nr_nvm: 286287, nr_write: 67, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5053.599440: ksamplingd: nr_sampled: 500000, nr_dram: 426077, nr_nvm: 73074, nr_write: 849, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5057.255825: ksamplingd: nr_sampled: 1000000, nr_dram: 499955, nr_nvm: 27, nr_write: 18, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5060.912202: ksamplingd: nr_sampled: 1500000, nr_dram: 499974, nr_nvm: 6, nr_write: 20, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5065.420270: ksamplingd: nr_sampled: 2000000, nr_dram: 493819, nr_nvm: 5787, nr_write: 394, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5070.668284: ksamplingd: nr_sampled: 2500000, nr_dram: 499983, nr_nvm: 7, nr_write: 10, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5075.915602: ksamplingd: nr_sampled: 3000000, nr_dram: 499986, nr_nvm: 6, nr_write: 8, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5082.443165: ksamplingd: nr_sampled: 3500000, nr_dram: 147548, nr_nvm: 352437, nr_write: 15, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5089.523068: ksamplingd: nr_sampled: 4000000, nr_dram: 38, nr_nvm: 499955, nr_write: 7, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5097.499790: ksamplingd: nr_sampled: 4500000, nr_dram: 288173, nr_nvm: 211817, nr_write: 10, nr_throttled: 0 
      ksamplingd-56202   [005] .....  5106.245711: ksamplingd: nr_sampled: 5000000, nr_dram: 499962, nr_nvm: 22, nr_write: 16, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5115.623205: ksamplingd: nr_sampled: 5500000, nr_dram: 458663, nr_nvm: 41333, nr_write: 4, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5124.739199: ksamplingd: nr_sampled: 6000000, nr_dram: 408044, nr_nvm: 91949, nr_write: 7, nr_throttled: 0 
      ksamplingd-56202   [003] .....  5136.899588: ksamplingd: nr_sampled: 6500000, nr_dram: 55, nr_nvm: 499934, nr_write: 11, nr_throttled: 0 
      ksamplingd-58216   [049] .....  5202.200758: ksamplingd: nr_sampled: 500000, nr_dram: 62535, nr_nvm: 435843, nr_write: 1622, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5205.849340: ksamplingd: nr_sampled: 1000000, nr_dram: 32, nr_nvm: 499946, nr_write: 22, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5209.504041: ksamplingd: nr_sampled: 1500000, nr_dram: 65, nr_nvm: 499838, nr_write: 97, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5214.100345: ksamplingd: nr_sampled: 2000000, nr_dram: 719, nr_nvm: 499205, nr_write: 76, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5219.332284: ksamplingd: nr_sampled: 2500000, nr_dram: 432, nr_nvm: 499208, nr_write: 360, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5224.572993: ksamplingd: nr_sampled: 3000000, nr_dram: 67, nr_nvm: 499914, nr_write: 19, nr_throttled: 0 
      ksamplingd-58216   [049] .....  5229.481101: ksamplingd: nr_sampled: 3500000, nr_dram: 122504, nr_nvm: 377482, nr_write: 14, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5236.552909: ksamplingd: nr_sampled: 4000000, nr_dram: 52, nr_nvm: 499937, nr_write: 11, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5242.702972: ksamplingd: nr_sampled: 4500000, nr_dram: 96089, nr_nvm: 403888, nr_write: 23, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5251.460882: ksamplingd: nr_sampled: 5000000, nr_dram: 499983, nr_nvm: 4, nr_write: 13, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5260.624180: ksamplingd: nr_sampled: 5500000, nr_dram: 277649, nr_nvm: 222338, nr_write: 13, nr_throttled: 0 
      ksamplingd-58216   [049] .....  5271.018566: ksamplingd: nr_sampled: 6000000, nr_dram: 1725, nr_nvm: 498260, nr_write: 15, nr_throttled: 0 
      ksamplingd-58216   [047] .....  5279.920498: ksamplingd: nr_sampled: 6500000, nr_dram: 136453, nr_nvm: 363539, nr_write: 8, nr_throttled: 0 
